OrderId,UserId,OrderValue,PaymentType,District,OrderSource,OrderType,DeliveryCharge,OrderPlacedDay,OrderConfirmDayOverPhone,IsCartOrder,OrderFromPromotionalEvent,isRTO
2539406,220597,130,MPD                 ,Dhaka,desktop,normal,0,6/13/2019 21:47,6/13/2019 15:46,Yes,No,No
2539404,220597,179,MPD                 ,Dhaka,desktop,normal,35,6/13/2019 21:47,6/13/2019 15:46,Yes,No,No
2539403,615644,288,MPD                 ,Magura,android,normal,55,6/13/2019 21:47,6/13/2019 15:46,No,Yes,No
2539399,914853,309,MPD                 ,Gazipur,android,normal,55,6/13/2019 21:42,6/13/2019 15:57,No,No,No
2539397,83,599,MPD                 ,Dhaka,android,normal,0,6/13/2019 21:42,6/13/2019 15:41,Yes,No,No
2539395,83,799,MPD                 ,Dhaka,android,normal,25,6/13/2019 21:42,6/13/2019 15:41,Yes,No,No
2539394,924383,182,MPD                 ,Narayanganj,android,normal,55,6/13/2019 21:42,6/13/2019 15:41,No,Yes,No
2539392,83,0,MPD                 ,Dhaka,android,normal,0,6/13/2019 21:40,6/13/2019 15:43,Yes,Yes,No
2539391,83,220,MPD                 ,Dhaka,android,normal,25,6/13/2019 21:40,6/13/2019 15:43,Yes,Yes,No
2539390,948199,363,MPD                 ,Nilphamari,android,normal,55,6/13/2019 21:40,6/14/2019 4:52,No,Yes,No
2539389,625572,241,ADC                 ,Dhaka,android,normal,25,6/13/2019 21:38,6/13/2019 15:51,No,No,No
2539387,948199,405,MPD                 ,Nilphamari,android,normal,55,6/13/2019 21:36,6/14/2019 4:52,No,Yes,No
2539385,937463,199,MPD                 ,Manikganj,mobile-site,normal,65,6/13/2019 21:35,6/14/2019 5:18,No,No,No
2539382,946756,100,MPD                 ,Narayanganj,android,normal,0,6/13/2019 21:34,6/13/2019 15:36,Yes,Yes,No
2539380,946756,130,MPD                 ,Narayanganj,android,normal,55,6/13/2019 21:34,6/13/2019 15:36,Yes,Yes,No
2539376,608512,420,MPD                 ,Dhaka (Outside City),android,normal,55,6/13/2019 21:30,6/13/2019 15:37,No,No,No
2539373,559835,849,E-COD               ,Netrokona,A2I,,50,6/13/2019 15:28,6/14/2019 5:16,Yes,Yes,No
2539362,948199,260,MPD                 ,Nilphamari,android,normal,0,6/13/2019 21:22,6/13/2019 15:26,Yes,No,No
2539361,585089,0,MPS                 ,Dhaka,android,normal,0,6/13/2019 21:21,6/13/2019 15:22,Yes,Yes,No
2539359,948199,160,MPD                 ,Nilphamari,android,normal,55,6/13/2019 21:20,6/13/2019 15:26,Yes,Yes,No
2539358,338437,159,ADC                 ,Dhaka,android,normal,25,6/13/2019 21:18,6/13/2019 15:29,No,No,No
2539355,685532,185,MPD                 ,Pirojpur,android,express,75,6/13/2019 21:17,6/13/2019 15:30,No,No,No
2539353,954475,100,MPD                 ,Narayanganj,android,normal,0,6/13/2019 21:15,6/13/2019 15:17,Yes,Yes,Yes
2539349,888517,219,MPD                 ,Dhaka,android,normal,25,6/13/2019 21:11,6/13/2019 15:11,No,Yes,No
2539348,955315,461,MPD                 ,Gazipur,android,normal,55,6/13/2019 21:10,6/14/2019 2:43,No,Yes,No
2539347,713980,159,MPD                 ,Mymensingh,android,normal,55,6/13/2019 21:09,6/13/2019 15:11,No,Yes,No
2539342,941900,2590,MPD                 ,Dhaka,android,normal,25,6/13/2019 21:02,6/13/2019 15:31,No,No,Yes
2539338,736330,185,MPD                 ,Panchagarh,android,normal,0,6/13/2019 21:00,6/13/2019 15:06,Yes,Yes,No
2539336,909161,318,MPD                 ,Sherpur,android,normal,55,6/13/2019 20:59,6/13/2019 15:13,Yes,Yes,No
2539330,925264,199,MPD                 ,Nilphamari,android,normal,55,6/13/2019 20:54,6/13/2019 15:32,No,Yes,No
2539328,955305,250,MPD                 ,Dhaka,mobile-site,normal,35,6/13/2019 20:52,6/14/2019 6:15,No,No,No
2539326,670326,180,MPD                 ,Shariatpur,android,normal,55,6/13/2019 20:51,6/13/2019 16:04,No,No,No
2539324,741801,849,MPD                 ,Rajshahi City,android,normal,55,6/13/2019 20:50,6/13/2019 14:50,No,No,No
2539319,742359,110,MPD                 ,Jamalpur,android,normal,55,6/13/2019 20:49,6/13/2019 14:51,No,Yes,No
2539313,948759,120,MPD                 ,Madaripur,android,normal,0,6/13/2019 20:47,6/13/2019 14:55,Yes,Yes,No
2539312,948759,160,MPD                 ,Madaripur,android,normal,55,6/13/2019 20:47,6/13/2019 14:55,Yes,Yes,No
2539309,880365,250,MPD                 ,Chittagong City,android,express,75,6/13/2019 20:45,6/14/2019 5:58,No,No,No
2539307,703204,220,MPD                 ,Dhaka (Outside City),android,normal,0,6/13/2019 20:44,6/13/2019 14:43,Yes,No,No
2539305,954111,0,MPD                 ,Kurigram,android,normal,0,6/13/2019 20:44,6/13/2019 14:57,Yes,Yes,No
2539304,954111,250,MPD                 ,Kurigram,android,normal,55,6/13/2019 20:44,6/13/2019 14:57,Yes,Yes,No
2539302,641435,299,MPD                 ,Sylhet City,android,normal,55,6/13/2019 20:43,6/13/2019 14:43,Yes,No,No
2539301,743188,550,E-COD               ,Barisal,A2I,,50,6/13/2019 14:43,6/14/2019 5:34,Yes,Yes,No
2539298,880365,206,MPD                 ,Chittagong City,android,express,75,6/13/2019 20:42,6/14/2019 5:58,No,No,No
2539294,941071,206,MPD                 ,Pirojpur,android,normal,55,6/13/2019 20:36,6/13/2019 15:53,No,No,No
2539293,780587,140,MPD                 ,Dhaka,android,normal,25,6/13/2019 20:34,6/13/2019 15:00,No,Yes,Yes
2539292,683591,550,MPD                 ,Dhaka,android,normal,25,6/13/2019 20:34,6/13/2019 14:33,No,No,No
2539290,890526,350,MPD                 ,Dhaka (Outside City),android,normal,55,6/13/2019 20:32,6/14/2019 6:29,No,Yes,No
2539289,886241,198,MPD                 ,Chittagong (Outside City),android,express,35,6/13/2019 20:31,6/13/2019 15:51,No,Yes,No
2539288,924453,790,MPS                 ,Munshiganj,android,express,35,6/13/2019 20:29,6/13/2019 14:56,No,No,No
2539287,820082,185,MPD                 ,Bogra,android,normal,55,6/13/2019 20:28,6/13/2019 14:28,No,No,No
2539286,416346,220,MPD                 ,Dhaka,android,normal,25,6/13/2019 20:28,6/13/2019 14:28,No,Yes,No
2539285,881562,180,MPD                 ,Dhaka,android,normal,0,6/13/2019 20:26,6/13/2019 14:26,Yes,Yes,No
2539284,881562,160,MPD                 ,Dhaka,android,normal,25,6/13/2019 20:26,6/13/2019 14:26,Yes,Yes,No
2539281,912329,100,MPD                 ,Shariatpur,android,normal,55,6/13/2019 20:21,6/13/2019 15:34,No,Yes,No
2539275,164256,700,MPD                 ,Dhaka,mobile-site,normal,35,6/13/2019 20:17,6/13/2019 15:24,No,No,No
2539272,713980,180,MPD                 ,Mymensingh,android,normal,55,6/13/2019 20:16,6/13/2019 14:20,No,Yes,No
2539269,919833,499,MPD                 ,Chittagong City,android,normal,55,6/13/2019 20:12,6/13/2019 14:11,No,No,No
2539264,955071,169,MPD                 ,Kishoreganj,android,normal,55,6/13/2019 20:05,6/13/2019 15:27,No,Yes,No
2539263,504526,550,MPD                 ,Dhaka,desktop,normal,35,6/13/2019 20:04,6/13/2019 14:04,No,No,No
2539261,788264,1399,MPD                 ,Narayanganj,android,normal,55,6/13/2019 20:02,6/13/2019 15:24,No,No,No
2539259,955063,0,MPD                 ,Cox's-Bazar,android,normal,0,6/13/2019 20:00,6/13/2019 14:25,Yes,Yes,No
2539258,955063,250,MPD                 ,Cox's-Bazar,android,normal,55,6/13/2019 20:00,6/13/2019 14:25,Yes,Yes,No
2539257,899869,270,MPD                 ,Manikganj,android,normal,55,6/13/2019 19:59,6/14/2019 6:43,No,No,No
2539251,675146,320,MPD                 ,Chittagong City,android,normal,55,6/13/2019 19:56,6/13/2019 15:17,No,No,No
2539248,733045,690,MPD                 ,Dhaka,android,normal,25,6/13/2019 19:53,6/13/2019 13:53,No,No,No
2539247,936682,184,MPD                 ,Sunamganj,android,normal,55,6/13/2019 19:53,6/14/2019 4:49,No,No,No
2539242,917398,500,MPD                 ,Kurigram,mobile-site,normal,65,6/13/2019 19:52,6/13/2019 15:16,No,No,Yes
2539241,917398,500,MPD                 ,Kurigram,mobile-site,normal,65,6/13/2019 19:52,6/13/2019 13:52,No,No,Yes
2539238,955271,125,MPD                 ,Dhaka (Outside City),android,normal,55,6/13/2019 19:51,6/13/2019 15:14,No,Yes,No
2539220,953152,600,MPD                 ,Dhaka (Outside City),android,normal,55,6/13/2019 19:45,6/14/2019 4:42,No,No,No
2539216,620553,450,MPD                 ,Dhaka,android,normal,25,6/13/2019 19:42,6/13/2019 13:49,No,No,No
2539209,955275,187,MPD                 ,Dhaka,android,normal,25,6/13/2019 19:41,6/13/2019 13:46,No,No,Yes
2539204,622766,181,ADC                 ,Gazipur,android,express,35,6/13/2019 19:40,6/14/2019 17:36,No,No,No
2539199,713980,140,MPD                 ,Mymensingh,android,normal,55,6/13/2019 19:33,6/13/2019 13:39,No,Yes,No
2539197,955262,167,MPD                 ,Dhaka,android,normal,25,6/13/2019 19:31,6/13/2019 15:00,No,Yes,No
2539194,566492,185,MPS                 ,Bagerhat,android,express,35,6/13/2019 19:30,6/14/2019 4:57,No,Yes,No
2539185,942872,369,MPD                 ,Habiganj,android,normal,0,6/13/2019 19:23,6/13/2019 14:33,Yes,No,No
2539184,955261,169,MPD                 ,Natore,android,normal,55,6/13/2019 19:23,6/14/2019 6:52,No,Yes,No
2539181,784816,350,MPD                 ,Pirojpur,android,normal,55,6/13/2019 19:22,6/14/2019 3:03,No,No,No
2539180,693055,120,ADC                 ,Bogra,-1,,35,6/13/2019 19:22,6/13/2019 13:33,No,No,No
2539179,955122,162,MPD                 ,Comilla,android,normal,55,6/13/2019 19:21,6/13/2019 14:41,No,No,No
2539174,955265,118,MPD                 ,Dhaka,android,normal,25,6/13/2019 19:21,6/13/2019 14:44,No,Yes,Yes
2539172,955250,230,MPD                 ,Gazipur,android,express,75,6/13/2019 19:20,6/14/2019 3:00,No,No,No
2539167,811022,110,MPD                 ,Dhaka,android,normal,25,6/13/2019 19:14,6/13/2019 13:14,No,Yes,Yes
2539166,908579,369,MPD                 ,Gaibandha,android,normal,55,6/13/2019 19:14,6/14/2019 2:52,No,No,No
2539165,811022,980,MPD                 ,Dhaka,android,normal,25,6/13/2019 19:12,6/13/2019 13:12,No,Yes,No
2539163,881320,949,MPD                 ,Patuakhali,android,express,75,6/13/2019 19:10,6/13/2019 13:14,No,No,No
2539162,692396,135,MPS                 ,Noakhali,android,normal,25,6/13/2019 19:10,6/13/2019 13:16,No,Yes,No
2539161,512474,0,MPD                 ,Narayanganj,android,normal,0,6/13/2019 19:09,6/13/2019 13:12,Yes,Yes,No
2539160,512474,299,MPD                 ,Narayanganj,android,normal,55,6/13/2019 19:09,6/13/2019 13:12,Yes,Yes,No
2539159,942872,139,MPD                 ,Habiganj,android,normal,55,6/13/2019 19:08,6/13/2019 14:33,Yes,No,No
2539158,814316,100,MPD                 ,Dhaka,android,normal,25,6/13/2019 19:06,6/13/2019 13:08,No,Yes,No
2539150,934207,250,MPD                 ,Comilla,android,normal,55,6/13/2019 18:59,6/13/2019 13:03,No,Yes,No
2539143,955242,122,MPS                 ,Gazipur,android,normal,25,6/13/2019 18:51,6/13/2019 15:44,No,No,No
2539142,582136,344,MPD                 ,Chittagong City,android,normal,55,6/13/2019 18:51,6/14/2019 6:55,No,Yes,Yes
2539141,639669,120,MPD                 ,Dhaka,android,normal,25,6/13/2019 18:50,6/13/2019 12:49,No,Yes,No
2539140,639669,180,MPD                 ,Dhaka,android,normal,25,6/13/2019 18:49,6/13/2019 12:49,No,Yes,Yes
2539136,886022,119,MPD                 ,Mymensingh,android,normal,0,6/13/2019 18:48,6/13/2019 12:55,Yes,No,No
2539135,886022,144,MPD                 ,Mymensingh,android,normal,55,6/13/2019 18:46,6/13/2019 12:55,Yes,Yes,No
2539133,233222,275,MPD                 ,Chittagong City,android,normal,0,6/13/2019 18:44,6/13/2019 12:51,Yes,No,No
2539131,955207,117,MPS                 ,Tangail,android,normal,25,6/13/2019 18:44,6/13/2019 12:56,No,No,No
2539128,233222,139,ADC                 ,Chittagong City,android,normal,25,6/13/2019 18:43,6/13/2019 12:53,Yes,No,No
2539127,931111,206,MPD                 ,Dhaka (Outside City),android,normal,55,6/13/2019 18:42,6/13/2019 13:28,No,No,No
2539123,783530,140,MPD                 ,Dhaka,android,normal,0,6/13/2019 18:42,6/13/2019 12:41,Yes,Yes,No
2539122,783530,125,MPD                 ,Dhaka,android,normal,0,6/13/2019 18:42,6/13/2019 12:41,Yes,Yes,No
2539121,783530,99,MPD                 ,Dhaka,android,normal,25,6/13/2019 18:42,6/13/2019 12:41,Yes,Yes,No
2539119,953647,0,MPD                 ,Joypurhat,android,normal,0,6/13/2019 18:41,6/13/2019 12:42,Yes,Yes,No
2539118,953647,250,MPD                 ,Joypurhat,android,normal,55,6/13/2019 18:41,6/13/2019 12:42,Yes,Yes,No
2539115,560289,399,MPD                 ,Dhaka,android,normal,25,6/13/2019 18:39,6/13/2019 12:38,No,Yes,No
2539113,257813,599,MPD                 ,Dhaka,desktop,normal,35,6/13/2019 18:39,6/13/2019 12:44,No,No,No
2539112,766359,199,MPD                 ,Satkhira,android,normal,55,6/13/2019 18:38,6/13/2019 12:42,No,Yes,No
2539110,952861,446,MPD                 ,Comilla,android,normal,0,6/13/2019 18:36,6/13/2019 12:40,Yes,No,No
2539108,952861,158,MPD                 ,Comilla,android,normal,55,6/13/2019 18:34,6/13/2019 12:40,Yes,No,No
2539106,502925,110,MPD                 ,Chittagong City,android,normal,55,6/13/2019 18:32,6/13/2019 12:36,Yes,Yes,No
2539105,927617,250,MPD                 ,Natore,android,normal,55,6/13/2019 18:32,6/13/2019 16:54,No,Yes,No
2539103,955244,970,MPD                 ,Dhaka,desktop,normal,35,6/13/2019 18:31,6/13/2019 13:09,No,No,No
2539097,955057,230,MPD                 ,Gazipur,android,express,75,6/13/2019 18:25,6/13/2019 12:39,No,No,No
2539093,955240,185,MPD                 ,Gazipur,android,normal,55,6/13/2019 18:21,6/13/2019 12:25,No,Yes,No
2539090,950258,599,MPD                 ,Gazipur,android,normal,55,6/13/2019 18:17,6/14/2019 8:11,No,No,No
2539087,660588,140,MPD                 ,Dhaka (Outside City),android,normal,55,6/13/2019 18:14,6/13/2019 12:18,No,Yes,No
2539086,694767,300,MPD                 ,Gazipur,android,normal,55,6/13/2019 18:14,6/13/2019 12:40,No,No,No
2539085,172170,318,MPD                 ,Faridpur,android,normal,55,6/13/2019 18:12,6/14/2019 2:46,No,Yes,No
2539084,945284,446,MPD                 ,Narayanganj,-1,,55,6/13/2019 18:12,6/14/2019 5:46,No,No,No
2539079,737439,499,MPD                 ,Dhaka,android,normal,25,6/13/2019 18:09,6/13/2019 12:08,No,No,No
2539078,945809,250,MPD                 ,Naogaon,android,normal,55,6/13/2019 18:09,6/13/2019 12:08,No,Yes,No
2539075,722874,220,MPD                 ,Cox's-Bazar,android,normal,0,6/13/2019 18:06,6/13/2019 12:09,Yes,No,No
2539070,532777,157,MPD                 ,Dhaka,android,normal,25,6/13/2019 18:06,6/13/2019 12:05,No,No,No
2539062,955234,620,MPD                 ,Dhaka,desktop,normal,35,6/13/2019 17:59,6/13/2019 12:06,No,No,No
2539059,955148,340,MPD                 ,Dhaka,desktop,normal,35,6/13/2019 17:57,6/13/2019 11:58,No,Yes,No
2539058,953425,446,MPD                 ,Mymensingh,android,normal,55,6/13/2019 17:56,6/14/2019 8:22,No,No,No
2539055,955151,409,MPD                 ,Dhaka,mobile-site,normal,35,6/13/2019 17:53,6/13/2019 11:55,No,No,No
2539051,869083,220,MPD                 ,Brahmanbaria,android,normal,55,6/13/2019 17:49,6/13/2019 11:53,No,No,No
2539050,532777,258,MPD                 ,Dhaka,android,normal,25,6/13/2019 17:49,6/13/2019 11:48,Yes,No,No
2539044,534237,135,MPD                 ,Dhaka,android,normal,25,6/13/2019 17:44,6/13/2019 11:43,No,Yes,No
2539043,827717,160,MPD                 ,Jessore,android,normal,55,6/13/2019 17:41,6/14/2019 6:01,No,Yes,No
2539042,786427,126,MPD                 ,Sylhet City,android,express,75,6/13/2019 17:40,6/14/2019 8:25,No,No,No
2539041,924935,219,MPD                 ,Moulvibazar,android,normal,0,6/13/2019 17:39,6/13/2019 11:43,Yes,Yes,No
2539040,924935,99,MPD                 ,Moulvibazar,android,normal,55,6/13/2019 17:39,6/13/2019 11:43,Yes,Yes,No
2539039,878107,249,MPD                 ,Gazipur,android,normal,55,6/13/2019 17:39,6/13/2019 12:08,No,No,No
2539036,186002,0,MPD                 ,Bhola,android,normal,0,6/13/2019 17:39,6/13/2019 11:42,Yes,Yes,No
2539035,186002,235,MPD                 ,Bhola,android,normal,55,6/13/2019 17:39,6/13/2019 11:42,Yes,Yes,No
2539034,947240,144,MPD                 ,Madaripur,android,normal,55,6/13/2019 17:36,6/13/2019 11:40,No,Yes,No
2539030,948726,250,MPD                 ,Habiganj,android,normal,55,6/13/2019 17:33,6/13/2019 11:35,Yes,Yes,Yes
2539029,904841,0,MPD                 ,Dhaka,android,normal,0,6/13/2019 17:32,6/13/2019 11:33,Yes,Yes,Yes
2539028,904841,150,MPD                 ,Dhaka,android,normal,25,6/13/2019 17:32,6/13/2019 11:33,Yes,Yes,Yes
2539023,955077,270,MPD                 ,Dhaka,android,normal,25,6/13/2019 17:29,6/13/2019 11:46,No,No,No
2539020,904841,0,MPD                 ,Dhaka,android,normal,0,6/13/2019 17:26,6/13/2019 11:28,Yes,Yes,Yes
2539019,904841,225,MPD                 ,Dhaka,android,normal,25,6/13/2019 17:26,6/13/2019 11:28,Yes,Yes,Yes
2539007,929204,350,OPS                 ,Dhaka,android,normal,25,6/13/2019 17:21,6/13/2019 11:27,No,No,No
2539006,943105,318,MPD                 ,Narayanganj,android,normal,55,6/13/2019 17:21,6/13/2019 11:26,No,Yes,No
2539002,954084,1099,MPD                 ,Dinajpur,android,normal,55,6/13/2019 17:21,6/14/2019 8:34,No,No,No
2538999,753958,219,MPD                 ,Gazipur,android,express,75,6/13/2019 17:20,6/14/2019 8:41,No,Yes,Yes
2538998,947636,170,MPD                 ,Bhola,mobile-site,normal,65,6/13/2019 17:19,6/13/2019 12:21,No,No,No
2538994,604717,335,MPD                 ,Dhaka,android,normal,25,6/13/2019 17:17,6/13/2019 11:25,No,Yes,No
2538975,581343,319,MPD                 ,Dhaka,android,normal,25,6/13/2019 17:15,6/13/2019 11:14,No,Yes,Yes
2538968,605836,486,MPD                 ,Dhaka,android,normal,25,6/13/2019 17:09,6/13/2019 11:09,No,Yes,Yes
2538967,953647,0,MPD                 ,Joypurhat,android,normal,0,6/13/2019 17:08,6/13/2019 11:12,Yes,Yes,No
2538966,953647,250,MPD                 ,Joypurhat,android,normal,55,6/13/2019 17:08,6/13/2019 11:12,Yes,Yes,No
2538965,896871,400,MPD                 ,Gazipur,android,normal,55,6/13/2019 17:07,6/13/2019 11:16,Yes,Yes,No
2538959,477658,170,ADC                 ,Sylhet (Outside City),android,normal,25,6/13/2019 17:06,6/13/2019 11:18,No,No,No
2538958,605836,212,MPD                 ,Dhaka,android,normal,25,6/13/2019 17:06,6/13/2019 11:05,No,Yes,Yes
2538953,888755,140,MPD                 ,Magura,android,normal,55,6/13/2019 17:02,6/13/2019 11:02,No,Yes,No
2538950,955212,100,MPD                 ,khulna (Outside City),android,normal,55,6/13/2019 17:01,6/13/2019 11:02,Yes,Yes,No
2538949,955211,185,MPD                 ,Dhaka,android,normal,25,6/13/2019 17:00,6/14/2019 8:42,Yes,No,No
2538939,955209,304,MPD                 ,Dhaka,mobile-site,normal,35,6/13/2019 16:57,6/13/2019 17:31,No,No,Yes
2538938,923322,169,MPD                 ,Sirajganj,android,normal,55,6/13/2019 16:56,6/13/2019 11:37,No,Yes,No
2538934,939779,159,MPD                 ,Sherpur,android,normal,55,6/13/2019 16:55,6/14/2019 4:46,No,No,No
2538933,955207,191,MPD                 ,Tangail,android,normal,55,6/13/2019 16:54,6/13/2019 13:00,No,No,No
2538930,464942,359,MPS                 ,Brahmanbaria,android,normal,0,6/13/2019 16:53,6/13/2019 10:59,Yes,No,No
2538928,888755,169,MPD                 ,Magura,android,normal,55,6/13/2019 16:53,6/13/2019 10:53,No,Yes,No
2538927,942557,199,MPD                 ,Chittagong City,android,normal,0,6/13/2019 16:52,6/13/2019 11:16,Yes,Yes,No
2538924,951553,190,MPD                 ,Naogaon,android,,55,6/13/2019 10:51,6/13/2019 11:27,Yes,Yes,No
2538923,951553,0,MPD                 ,Naogaon,android,,0,6/13/2019 10:51,6/13/2019 11:27,Yes,Yes,No
2538904,942557,190,MPD                 ,Chittagong City,android,normal,55,6/13/2019 16:41,6/13/2019 11:16,Yes,Yes,No
2538903,919148,130,MPD                 ,Barisal,android,normal,55,6/13/2019 16:40,6/13/2019 11:30,No,Yes,No
2538901,947347,325,MPD                 ,Chittagong City,android,express,75,6/13/2019 16:39,6/13/2019 10:50,No,Yes,No
2538898,955190,1050,MPD                 ,Mymensingh,android,normal,55,6/13/2019 16:37,6/13/2019 11:34,No,No,No
2538888,186002,0,MPD                 ,Bhola,android,normal,0,6/13/2019 16:33,6/13/2019 10:37,Yes,Yes,No
2538887,186002,240,MPD                 ,Bhola,android,normal,55,6/13/2019 16:33,6/13/2019 10:37,Yes,Yes,No
2538886,812234,420,MPD                 ,Barisal,mobile-site,express,75,6/13/2019 16:32,6/13/2019 11:26,No,No,No
2538883,330595,550,OPS                 ,Dhaka,android,normal,0,6/13/2019 16:32,6/13/2019 10:38,Yes,No,No
2538881,330595,162,OPS                 ,Dhaka,android,normal,0,6/13/2019 16:32,6/13/2019 10:38,Yes,No,No
2538880,330595,187,OPS                 ,Dhaka,android,normal,0,6/13/2019 16:32,6/13/2019 10:38,Yes,No,No
2538879,330595,199,OPS                 ,Dhaka,android,normal,0,6/13/2019 16:32,6/13/2019 10:38,Yes,No,No
2538878,330595,170,OPS                 ,Dhaka,android,normal,0,6/13/2019 16:32,6/13/2019 10:38,Yes,No,No
2538877,330595,455,OPS                 ,Dhaka,android,normal,25,6/13/2019 16:32,6/13/2019 10:38,Yes,No,No
2538873,910227,409,MPS                 ,Chittagong City,android,express,35,6/13/2019 16:29,6/13/2019 10:46,No,No,No
2538868,940196,162,MPD                 ,Bagerhat,android,normal,55,6/13/2019 16:23,6/13/2019 12:15,No,No,No
2538865,945288,0,MPS                 ,Dhaka,android,normal,0,6/13/2019 16:20,6/13/2019 10:24,Yes,Yes,No
2538864,945288,195,MPS                 ,Dhaka,android,normal,25,6/13/2019 16:20,6/13/2019 10:24,Yes,Yes,No
2538862,279012,176,MPD                 ,Dhaka,android,normal,25,6/13/2019 16:20,6/13/2019 10:31,No,No,No
2538855,824717,399,MPS                 ,Rangpur,-1,,35,6/13/2019 16:17,6/13/2019 10:48,No,No,No
2538831,549718,201,MPD                 ,Rajshahi City,android,normal,55,6/13/2019 16:09,6/13/2019 10:08,No,Yes,No
2538816,914810,790,MPD                 ,Dhaka,mobile-site,normal,0,6/13/2019 16:02,6/13/2019 10:27,Yes,No,Yes
2538815,914810,530,MPD                 ,Dhaka,mobile-site,normal,35,6/13/2019 16:02,6/13/2019 10:27,Yes,No,Yes
2538813,748742,172,ADC                 ,Dhaka,android,normal,25,6/13/2019 16:00,6/13/2019 10:09,No,No,No
2538808,720280,350,MPD                 ,Dhaka,android,normal,25,6/13/2019 15:57,6/13/2019 9:57,No,No,No
2538806,738926,286,MPD                 ,Mymensingh,android,normal,0,6/13/2019 15:56,6/13/2019 10:44,Yes,No,No
2538805,738926,65,MPD                 ,Mymensingh,android,normal,55,6/13/2019 15:56,6/13/2019 10:44,Yes,No,No
2538795,955164,185,MPD                 ,Dhaka,android,normal,25,6/13/2019 15:49,6/13/2019 11:21,No,Yes,No
2538794,948643,0,MPD                 ,Thakurgaon,byphone,,0,6/13/2019 9:48,6/13/2019 9:48,Yes,Yes,No
2538791,950534,200,MPS                 ,Gazipur,byphone,,25,6/13/2019 9:47,6/13/2019 9:47,Yes,Yes,No
2538790,926573,185,MPD                 ,Chittagong City,android,normal,55,6/13/2019 15:47,6/13/2019 10:00,No,Yes,No
2538786,737439,370,MPD                 ,Dhaka,android,normal,25,6/13/2019 15:45,6/13/2019 9:45,No,No,No
2538780,939644,249,MPD                 ,Panchagarh,byphone,,55,6/13/2019 9:44,6/13/2019 9:44,Yes,Yes,No
2538779,887539,454,MPD                 ,Jessore,android,normal,55,6/13/2019 15:43,6/13/2019 11:10,No,No,No
2538777,789045,230,MPD                 ,Shariatpur,android,normal,55,6/13/2019 15:41,6/13/2019 9:41,No,Yes,Yes
2538773,769217,318,MPD                 ,Dhaka,android,normal,25,6/13/2019 15:39,6/13/2019 9:38,Yes,Yes,Yes
2538771,955166,990,MPD                 ,Dhaka,android,normal,25,6/13/2019 15:37,6/14/2019 5:01,No,No,No
2538770,855104,185,MPD                 ,Dhaka,android,normal,25,6/13/2019 15:37,6/13/2019 9:37,No,Yes,No
2538759,953899,0,MPD                 ,Netrokona,android,normal,0,6/13/2019 15:26,6/13/2019 9:30,Yes,Yes,No
2538758,953899,250,MPD                 ,Netrokona,android,normal,55,6/13/2019 15:26,6/13/2019 9:30,Yes,Yes,No
2538756,814099,495,MPD                 ,Sylhet (Outside City),desktop,normal,65,6/13/2019 15:25,6/13/2019 9:25,No,No,No
2538754,722889,278,MPD                 ,Habiganj,android,normal,55,6/13/2019 15:24,6/13/2019 17:23,No,No,Yes
2538753,953787,150,MPD                 ,Dhaka,android,normal,0,6/13/2019 15:24,6/13/2019 9:29,Yes,Yes,No
2538752,953787,170,MPD                 ,Dhaka,android,normal,0,6/13/2019 15:24,6/13/2019 9:29,Yes,Yes,No
2538751,953787,120,MPD                 ,Dhaka,android,normal,25,6/13/2019 15:24,6/13/2019 9:29,Yes,Yes,No
2538748,743099,75,MPD                 ,Dhaka,android,normal,25,6/13/2019 15:22,6/13/2019 9:22,No,No,Yes
2538745,384561,135,MPD                 ,Dhaka,android,normal,25,6/13/2019 15:20,6/13/2019 9:19,No,No,No
2538743,443776,1330,MPD                 ,Rangpur,android,normal,55,6/13/2019 15:17,6/13/2019 9:17,No,No,No
2538738,783350,220,MPD                 ,Dhaka,android,normal,25,6/13/2019 15:15,6/13/2019 9:48,No,No,No
2538730,945288,0,MPS                 ,Dhaka,android,normal,0,6/13/2019 15:12,6/13/2019 9:19,Yes,Yes,No
2538729,945288,200,MPS                 ,Dhaka,android,normal,25,6/13/2019 15:12,6/13/2019 9:19,Yes,Yes,No
2538728,384561,1050,MPD                 ,Dhaka,android,normal,25,6/13/2019 15:12,6/13/2019 9:11,No,No,No
2538727,952887,350,MPD                 ,Noakhali,android,normal,55,6/13/2019 15:12,6/13/2019 9:47,No,No,No
2538725,883235,153,MPD                 ,Sirajganj,android,normal,55,6/13/2019 15:09,6/13/2019 9:41,No,Yes,No
2538722,531981,540,MPS                 ,Chittagong City,android,express,35,6/13/2019 15:08,6/13/2019 9:28,No,No,No
2538716,687827,240,MPD                 ,Patuakhali,-1,,55,6/13/2019 15:04,6/13/2019 15:51,No,No,No
2538715,625244,142,ADC                 ,Chandpur,android,,0,6/13/2019 15:04,6/13/2019 11:50,Yes,No,No
2538714,625244,142,ADC                 ,Chandpur,android,,25,6/13/2019 15:04,6/13/2019 11:50,Yes,No,No
2538712,950553,219,MPS                 ,Dhaka,android,normal,25,6/13/2019 15:03,6/13/2019 9:11,No,Yes,No
2538711,954746,399,MPD                 ,Dhaka,android,normal,25,6/13/2019 15:02,6/13/2019 9:46,No,Yes,No
